traj_idx,E_short,E_max,t_E_max,P_thr_5pct,amp_loss_pct,energy_drift_pct,error_corr_time,t_div,T_max_5pct,T_max_10pct,T_mean_5pct,T_mean_10pct
3,0.00011099020633489148,0.022389518101040173,4.92,84.04907975460122,-584.8538543886418,19686062927.587566,0.06,1.02,0.84,1.02,1.29,3.36
13,1.5647307189935752e-05,0.002566324948763927,4.44,68.09815950920246,2.759693653070074,,0.63,1.86,1.59,1.86,1.98,2.4
39,0.00012345112572908806,0.0046507069784185095,4.53,82.82208588957056,7.208607580423789,12916338.918068761,0.32999999999999996,0.96,0.87,0.96,1.41,3.0
49,3.661109770875311e-05,0.0022002872081460017,3.39,80.98159509202453,4.596104111917047,,0.39,1.23,0.96,1.23,1.44,1.68
57,0.00010961755436639032,0.001109355694323178,4.62,98.15950920245399,-6.532282282629197,-91.89409531681439,0.09,0.18,0.15,0.18,0.87,2.91
58,1.250767240261674e-05,0.004054364251031333,4.29,68.71165644171779,2.643631635110277,,0.51,1.92,1.59,1.92,2.0100000000000002,2.37
104,2.8041993372714982e-05,0.003066114320371097,3.84,76.07361963190183,3.672261080413339,,0.42,1.53,1.23,1.53,1.68,2.0100000000000002
108,0.00015110820083188753,0.004513028984910831,4.65,86.50306748466258,7.275409239866789,29591.067010831535,0.3,0.78,0.6900000000000001,0.78,1.3800000000000001,2.5500000000000003
112,6.648828016189514e-05,0.0023845006406052202,4.26,85.88957055214723,6.091350692452433,6842028.776088256,0.36,1.05,0.6900000000000001,1.05,1.29,1.77
136,0.00011594711372387533,0.00372765738760675,4.3500000000000005,86.50306748466258,5.78649325693566,1797943.3229587986,0.27,0.93,0.6900000000000001,0.93,1.44,3.87
179,0.00016981117303044895,0.0054949250278822,4.7700000000000005,87.11656441717791,7.693756126322349,143961.3557651384,0.3,0.78,0.6,0.78,1.3800000000000001,2.58
183,4.0398208659701464e-05,0.0023984213598570153,3.36,79.75460122699387,4.946990174787297,9088745.31758243,0.42,1.26,1.05,1.26,1.47,1.74
189,0.00014327639108563752,0.001747209084084988,3.72,98.15950920245399,-5.782375301247766,-64.83564087300027,0.09,0.18,0.15,0.18,1.23,1.83
194,0.00017025808388104928,0.004340708678798626,4.44,88.95705521472392,8.257251175048209,25496.08400642667,0.27,0.6,0.5700000000000001,0.6,1.35,2.88
195,1.1504621983848715e-05,0.0006807316457002998,4.83,82.20858895705521,0.9404617071824138,,0.48,1.23,0.93,1.23,1.56,1.95
196,1.618235293506263e-05,0.0023541008540832365,4.92,69.32515337423312,2.799885176133912,,0.54,1.83,1.53,1.83,1.92,2.31
197,1.501944923491439e-05,0.0019162168841155476,4.38,68.09815950920246,2.877483845013458,,0.57,1.86,1.59,1.86,1.95,2.34
208,0.00017129077259195284,0.0017008042393092037,3.3000000000000003,97.54601226993866,30.386094011243024,-95.97400412546166,0.09,0.21,0.18,0.21,0.87,2.31
217,0.00010344882513481783,0.0011660494405318926,4.38,93.25153374233129,0.5972194885925173,2608.1959309699,0.21,0.42,0.39,0.42,0.72,1.1400000000000001
225,0.00010987092862984341,0.0024510893209867836,3.87,92.02453987730061,4.5179341765473415,4580.493669923693,0.24,0.6,0.42,0.6,1.23,2.2800000000000002
229,0.0003363291754752961,0.003541237144067287,3.15,98.15950920245399,18.532729473752376,-97.95879944358059,0.09,0.21,0.15,0.21,1.23,3.9
258,0.00012696163402292382,0.00390146250239935,4.5,86.50306748466258,6.084340215599079,3864709.4997483315,0.3,0.87,0.6900000000000001,0.87,1.41,3.39
322,0.0001455950600730584,0.005445974348589856,4.5600000000000005,82.82208588957056,-1.0774616115385398,581912868.7842684,0.3,0.96,0.87,0.96,1.29,2.7
389,0.00017984959048395692,0.0028876088146051215,4.65,92.02453987730061,6.327997603780465,671.2468680266867,0.21,0.51,0.42,0.51,1.3800000000000001,3.5100000000000002
426,0.00042087705642484,0.004297151686916676,3.24,96.31901840490798,22.813773273196887,-92.98431820028112,0.12,0.24,0.24,0.24,1.86,
447,6.78139251256407e-05,0.005537938786104626,4.8,77.30061349693251,5.047051307662629,9568672001.955832,0.3,1.23,1.11,1.23,1.59,2.07
464,1.3172416430764782e-05,0.0013275264896736656,4.38,70.5521472392638,2.8678968982358297,,0.54,1.83,1.5,1.83,1.92,2.2800000000000002
477,2.317475621891008e-05,0.002641266428845864,4.92,70.5521472392638,2.97546430552919,,0.54,1.71,1.47,1.71,1.8900000000000001,2.31
573,8.393208310371108e-05,0.001328356819543941,4.26,90.79754601226993,6.070377793382149,572732.3684201796,0.3,0.6,0.51,0.6,1.02,1.23
605,1.8202916312993e-05,0.0018306154792567058,4.86,77.91411042944786,3.641410820162619,,0.39,1.5,0.96,1.5,1.62,1.95
609,1.4362960795455124e-05,0.0021156347165963985,4.44,68.09815950920246,2.682260276572219,,0.63,1.92,1.59,1.92,1.98,2.37
623,1.7537678158693147e-05,0.0021822616116121216,4.92,74.23312883435582,3.2402733519766995,,0.48,1.68,1.32,1.68,1.77,2.13
687,6.876500703500909e-05,0.004541150467225554,4.89,77.91411042944786,5.652386450574822,1360546917.5866313,0.3,1.23,1.05,1.23,1.53,1.95
698,6.922878528454873e-05,0.0009694132550354011,3.42,95.70552147239263,-31.35249014485406,-99.60993931803223,0.12,0.3,0.27,0.3,0.78,1.23
709,1.209626715492035e-05,0.0019022046692671864,4.47,68.09815950920246,2.9327516781428216,,0.57,1.98,1.62,1.98,2.04,2.4
711,0.00018774710643036766,0.002526587198872837,4.92,93.86503067484662,9.248067874490491,-9.007110811531938,0.18,0.51,0.33,0.51,1.11,3.66
745,8.416166006786157e-05,0.0035869171843641353,4.62,81.59509202453988,6.617514659406904,67008284.30025921,0.32999999999999996,1.11,0.87,1.11,1.32,3.12
770,1.0560461423121424e-05,0.0008585242310447222,4.44,70.5521472392638,2.4716726941265343,,0.54,1.86,1.5,1.86,1.92,2.22
815,2.6299718803006666e-05,0.0026544848529958293,4.92,72.39263803680981,2.9486176215825037,,0.48,1.6500000000000001,1.41,1.6500000000000001,1.83,2.25
824,0.00010712196961312476,0.004510928018735671,4.92,82.82208588957056,6.591478993154409,4734308.727578435,0.3,0.96,0.87,0.96,1.3800000000000001,2.7
860,0.00041191612795624637,0.0048302841027593095,3.54,96.93251533742331,14.159281903023613,-99.40702781855501,0.12,0.24,0.21,0.24,1.5,3.24
871,2.5843718510684625e-05,0.002743045518791432,4.92,72.39263803680981,2.942876252255699,,0.48,1.6500000000000001,1.41,1.6500000000000001,1.83,2.2800000000000002
876,8.385450043424554e-05,0.001115144329703888,4.8,90.79754601226993,9.63059830092624,2245023.026376338,0.27,0.6900000000000001,0.51,0.6900000000000001,1.02,1.17
891,6.613239306744576e-05,0.0034802861439831682,4.92,76.68711656441718,5.320634003673809,2983459453.743215,0.27,1.32,1.2,1.32,1.6500000000000001,2.19
899,2.8559418273172468e-05,0.0012061047396696196,3.27,87.11656441717791,3.3026446539538856,,0.36,0.93,0.6900000000000001,0.93,1.26,1.53
