traj_idx,E_short,E_max,t_E_max,P_thr_5pct,amp_loss_pct,energy_drift_pct,error_corr_time,t_div,T_max_5pct,T_max_10pct,T_mean_5pct,T_mean_10pct
824,2.3127378630179632e-05,0.0008328442759384458,4.98,72.12121212121212,-2.2634185150467836,45739326.46897656,0.21,2.22,1.1400000000000001,2.22,4.26,
860,0.00020966517061303918,0.0029980534942894736,4.65,96.36363636363636,3.448484031173715,-23.631759090035782,0.06,0.27,0.24,0.27,3.42,
871,4.8931510962782415e-06,0.0007874498246966668,3.54,44.84848484848485,-0.6062905083174682,,0.36,3.12,2.7,3.12,3.3000000000000003,
876,1.3021687913616278e-05,0.0002785791680721321,4.86,84.84848484848484,-6.402730302826401,4802914.71014607,0.18,0.66,0.54,0.66,3.87,
891,1.1473571828576847e-05,0.0010781861661091486,4.38,56.96969696969697,-0.8770173614504905,5020283286.125392,0.3,2.7600000000000002,1.5,2.7600000000000002,2.91,
899,7.0186376371306625e-06,0.00042419842454545845,4.14,79.39393939393939,-27.966227203535396,,0.15,1.26,0.9,1.26,2.7,
910,3.0043124209422594e-05,0.0003716548077702564,4.98,76.96969696969697,-0.3742457179615417,112939.39110359603,0.12,0.78,0.54,0.78,,
944,8.538413552833944e-05,0.0018957683556501794,4.7700000000000005,94.54545454545455,-1.2574720876885073,87.10630342659019,0.09,0.42,0.3,0.42,,
957,4.414204168894052e-06,0.0010407760886020205,4.38,56.36363636363637,-0.15588991683634404,,0.6599999999999999,2.7,2.1,2.7,3.5700000000000003,3.75
961,5.911355411856056e-05,0.0019132193546525437,4.65,94.54545454545455,-13.2218515402155,-85.21677306682344,0.06,0.3,0.27,0.3,4.7700000000000005,
965,1.3859895304287285e-05,0.0009546017164645043,4.98,63.03030303030303,-0.5200342551003848,180358128.11112356,0.15,2.5500000000000003,1.86,2.5500000000000003,4.3500000000000005,
971,4.5813296250917556e-06,0.00043206822923310903,4.5,63.03030303030303,-16.97766827949417,,0.24,2.46,1.1400000000000001,2.46,2.88,4.47
991,8.039765998626146e-06,0.0009735228808794875,4.7700000000000005,52.121212121212125,-0.7694880286937107,,0.27,2.88,1.62,2.88,3.0,
1030,1.152842777229541e-05,0.000348633602862313,4.95,76.36363636363636,-5.955750124783164,15690.573511466344,0.12,0.54,0.42,0.54,,
1047,5.770424304796394e-06,0.00025987343259553305,4.38,72.12121212121212,-3.737592241314226,,0.18,2.19,1.3800000000000001,2.19,2.85,
1072,2.267366156736509e-05,0.0003575330346082934,0.66,89.0909090909091,1.6446071533613043,157251.5455490057,0.15,0.54,0.42,0.54,,
1082,5.7289054644945874e-06,0.0003629953829775682,3.9,58.18181818181818,-2.272591562205172,,0.21,2.37,1.1400000000000001,2.37,3.06,4.71
1085,3.423862266657119e-06,0.0005810451565552992,3.9,45.45454545454545,-2.6708865647044724,,0.75,3.12,1.98,3.12,3.42,3.87
1087,4.8576932144771415e-06,0.0004211085234768888,3.06,62.42424242424242,-4.055940096388693,,0.24,2.7,1.74,2.7,3.12,
1091,2.841383828163993e-05,0.0003018348375999529,4.98,92.12121212121212,-1.62596272693895,35419.005616339484,0.18,0.42,0.39,0.42,3.7800000000000002,
1110,3.7849015807742997e-06,0.0005210696535266563,3.93,36.36363636363637,-0.7832849637477404,,0.69,3.42,2.82,3.42,3.6,
1118,3.94299216430495e-06,0.0006790858866163236,3.9,40.0,-1.1898500305863349,,0.69,3.24,3.0300000000000002,3.24,3.45,3.9
1178,9.846562486294459e-06,0.0007740599113292767,4.98,66.66666666666667,-1.8827668110763802,793175985.6676264,0.21,2.4,1.62,2.4,3.7800000000000002,4.5600000000000005
1186,5.356271318400798e-06,0.0004010590565786138,4.98,54.54545454545455,-2.3563108243909467,,0.18,2.73,1.02,2.73,4.05,
