traj_idx,E_short,E_max,t_E_max,P_thr_5pct,amp_loss_pct,energy_drift_pct,error_corr_time,t_div,T_max_5pct,T_max_10pct,T_mean_5pct,T_mean_10pct
3,1.2272006061757037e-05,0.00032088740288062573,4.95,28.658536585365855,-8.21628165251212,27527384.968133923,0.48,,2.58,,,
13,2.4066079375813605e-06,0.0011261568793266173,4.86,51.829268292682926,-4.884017332152167,,0.42,3.09,2.43,3.09,3.3000000000000003,
39,1.3947603504046181e-05,0.00033090876304579537,4.95,9.146341463414634,-6.804133155711481,83870940.10084133,0.36,,3.69,,,
49,4.415051527032429e-06,0.0002381856389363289,4.86,58.53658536585366,-14.444494119388244,,0.36,4.32,1.8,4.32,4.59,
57,4.777546587535265e-05,0.0006882534186220823,0.27,98.17073170731707,-24.492908641936506,-84.87836267815729,0.06,0.18,0.15,0.18,4.7700000000000005,
58,1.7881218863227228e-06,0.0008891028413864927,4.92,50.609756097560975,-4.4307959062588385,,0.42,3.06,2.43,3.06,3.3000000000000003,4.83
104,3.56114247010892e-06,0.0004783277064634552,4.68,57.926829268292686,-16.138724330018313,,0.24,2.97,2.04,2.97,4.5600000000000005,
108,1.8570732383957486e-05,0.00042229417688388745,4.86,37.80487804878049,-2.477251044838318,3084301.845876146,0.15,,1.98,,,
112,6.972725090523535e-06,0.00027825179207155784,4.95,44.51219512195122,-12.463182668582643,111592937.81971826,0.44999999999999996,4.14,2.58,4.14,,
136,1.499203268989376e-05,0.00022997563793179928,4.92,13.414634146341463,-5.8519688000663965,18424755.697911307,0.36,,3.6,,,
179,1.9571132904249844e-05,0.0004645585012222294,3.5100000000000002,30.48780487804878,-2.4404335522762217,2829033.068616075,0.15,,1.98,,,
183,5.072048261209629e-06,0.00033749818784603505,4.95,54.8780487804878,-16.328619926426907,,0.39,3.75,1.95,3.75,4.41,
189,6.201408190847713e-05,0.0010779985569029317,4.5600000000000005,98.17073170731707,-25.083535525350893,-88.07508617446909,0.06,0.18,0.15,0.18,,
