traj_idx,E_short,E_max,t_E_max,P_thr_5pct,amp_loss_pct,energy_drift_pct,error_corr_time,t_div,T_max_5pct,T_max_10pct,T_mean_5pct,T_mean_10pct
3,0.0005268397318467685,0.0042604106779463025,4.15,86.5979381443299,3.2568314869079447,1629.2061172410797,0.30000000000000004,0.85,0.7000000000000001,0.85,1.1500000000000001,1.4000000000000001
13,6.64546490899293e-05,0.0058136300493564445,4.0,67.01030927835052,0.1494309963222303,918288505.6897618,0.45,2.35,1.6,2.35,2.65,3.5
39,0.000384830839266773,0.00544823394577887,2.65,84.5360824742268,-10.03567326861156,1767.4419779597547,0.35000000000000003,0.85,0.85,0.85,1.45,1.6500000000000001
49,8.454152901161684e-05,0.0020800764274915783,4.3,80.41237113402062,-34.13054148681616,1683003.2228954462,0.4,1.4000000000000001,1.0,1.4000000000000001,1.9000000000000001,2.35
57,0.00018931189242927252,0.0012877610054316743,2.0,98.96907216494846,10.401140480963681,211.57306731527117,0.1,0.2,0.15,0.2,0.4,1.7
58,5.806134006679755e-05,0.005871607965177391,4.6000000000000005,67.01030927835052,-119.95054217788562,26109464926.72966,0.45,2.2,1.7,2.2,2.35,2.7
104,7.967634336608546e-05,0.0037685430134386712,3.5,75.25773195876289,0.31576546713284087,8197470.79813088,0.45,1.75,1.3,1.75,2.2,2.5
108,0.0006448477845654622,0.0048001724468464384,1.9000000000000001,87.62886597938144,-5.310686389684584,-71.18971783829642,0.30000000000000004,0.85,0.7000000000000001,0.85,1.3,1.45
112,0.00016394676417610463,0.0023354436083111167,3.3000000000000003,83.50515463917526,-12.343094162032259,4322.375784285264,0.35000000000000003,1.0,0.9,1.0,1.45,1.9000000000000001
136,0.000562819627811416,0.005539495443733508,4.3,86.5979381443299,-27.41103269249125,9734.210128232762,0.30000000000000004,0.85,0.7000000000000001,0.85,1.1500000000000001,1.3
179,0.0006784612590126528,0.005191523234109767,2.05,87.62886597938144,-5.635614182173174,-54.90103166763627,0.30000000000000004,0.7000000000000001,0.7000000000000001,0.7000000000000001,1.3,1.6
183,0.00010443470718371539,0.002653775053094325,4.75,80.41237113402062,-15.297307645122183,1120236.3327842257,0.4,1.4000000000000001,1.0,1.4000000000000001,1.85,2.25
189,0.0002918206381707687,0.002062031004048095,4.05,98.96907216494846,16.518054883279326,400.1957297449782,0.15000000000000002,0.2,0.15,0.2,0.4,2.0
194,0.0006841478553006603,0.004863112269880308,1.9000000000000001,88.65979381443299,3.2373605785065287,-86.36244986228557,0.25,0.7000000000000001,0.55,0.7000000000000001,1.0,1.25
195,6.988053940531808e-05,0.001172689932758124,3.85,77.31958762886597,-10.32844205915341,165599909.34982276,0.35000000000000003,1.6,1.05,1.6,1.85,2.05
196,5.858434821611459e-05,0.005163995134697799,3.7,69.0721649484536,-0.9083262356481201,280465806.07318366,0.5,2.05,1.6,2.05,2.5,3.15
197,5.925914743979081e-05,0.004827478446034186,3.75,69.0721649484536,0.7767106815574761,1325502565.339559,0.5,2.2,1.6,2.2,2.5,3.15
208,0.00021833706567731475,0.0017214762375725478,2.2,97.9381443298969,28.614749176713158,-75.12950762238785,0.1,0.2,0.2,0.2,0.4,1.75
217,0.00013078334452132996,0.0010370683369543472,3.25,94.84536082474227,-57.85273899551535,-40.73425257152457,0.15000000000000002,0.4,0.35000000000000003,0.4,0.9500000000000001,1.3
225,0.0002637696553558741,0.003671545529054859,3.7,89.69072164948453,-7.888190210891743,-28.555429853556213,0.25,0.85,0.55,0.85,1.1,1.3
229,0.0005869097896486607,0.0034402354027826118,2.3000000000000003,98.96907216494846,39.192885697652045,-81.03187677981644,0.1,0.2,0.15,0.2,0.4,4.0
258,0.0005904029621557829,0.005191433383015828,2.8000000000000003,86.5979381443299,5.772036655880752,1671.6489462570662,0.35000000000000003,1.0,0.7000000000000001,1.0,1.25,1.4000000000000001
322,0.0006032551124084564,0.014387172288997137,3.85,84.5360824742268,-191.98163350457395,2282.7232642858366,0.30000000000000004,0.85,0.85,0.85,1.4000000000000001,1.6
389,0.0005316472514394736,0.00401329685519317,2.3000000000000003,93.81443298969072,1.773048225884993,-93.38997791594828,0.2,0.4,0.4,0.4,0.7000000000000001,1.3
426,0.000992806304090233,0.014033360183260062,3.4,95.87628865979381,-167.26184202582812,-66.7373513514476,0.1,0.25,0.25,0.25,0.5,1.05
447,0.00016539617709006128,0.006373355026793365,4.45,79.38144329896907,-2.0368496443128414,5435981.555648573,0.35000000000000003,1.45,1.0,1.45,1.9000000000000001,2.95
464,5.9490203517335195e-05,0.003369321186024092,3.7,69.0721649484536,-2.1625908789148607,165797181.2802852,0.5,2.05,1.6,2.05,2.3000000000000003,2.5500000000000003
477,8.125384837152459e-05,0.006330748347604318,3.7,69.0721649484536,0.6162311720650744,82698128.05787031,0.45,2.2,1.6,2.2,2.5,3.45
573,0.00017803783790714601,0.001441332452358579,4.25,90.72164948453609,-6.556624807941257,106.32674341813154,0.30000000000000004,0.55,0.55,0.55,1.0,1.1500000000000001
605,0.00011725885538543031,0.0021043451634075844,4.8500000000000005,73.19587628865979,-11.892260556862363,41491437.236088194,0.4,1.6,1.4000000000000001,1.6,1.85,2.1
609,6.133379261338633e-05,0.005910279868925197,3.9,65.97938144329896,0.30530422134987745,2067636192.1456764,0.5,2.35,1.75,2.35,2.5,2.95
623,7.151433943560487e-05,0.004456074296394759,4.45,72.16494845360825,-159.98474168555737,519984488.5753763,0.35000000000000003,1.75,1.45,1.75,2.15,2.45
687,0.0002688738681920862,0.0043962813170988786,4.45,80.41237113402062,-0.11233525082458778,175331.91115500702,0.4,1.1500000000000001,1.0,1.1500000000000001,1.6,1.85
